# x, y
-3.772968873135192358e-01 6.374239900000000514e-01 0.000000000000000000e+00
-3.429971702850174720e-01 5.877852500000000369e-01 0.000000000000000000e+00
-3.086974532565158191e-01 5.358267899999999972e-01 0.000000000000000000e+00
-2.743977362280140553e-01 4.817536700000000227e-01 0.000000000000000000e+00
-2.400980191995122359e-01 4.257792899999999769e-01 0.000000000000000000e+00
-2.057983021710104166e-01 3.681245499999999948e-01 0.000000000000000000e+00
-1.714985851425086250e-01 3.090169899999999914e-01 0.000000000000000000e+00
-1.371988681140068334e-01 2.486898899999999968e-01 0.000000000000000000e+00
-1.028991510855052083e-01 1.873813099999999954e-01 0.000000000000000000e+00
-6.859943405700341668e-02 1.253332299999999899e-01 0.000000000000000000e+00
-3.429971702850161119e-02 6.279052000000000244e-02 0.000000000000000000e+00
1.904016779158511237e-16 0.000000000000000000e+00 0.000000000000000000e+00
3.429971702850199283e-02 -6.279052000000000244e-02 0.000000000000000000e+00
6.859943405700379138e-02 -1.253332299999999899e-01 0.000000000000000000e+00
1.028991510855055969e-01 -1.873813099999999954e-01 0.000000000000000000e+00
1.371988681140073885e-01 -2.486898899999999968e-01 0.000000000000000000e+00
1.714985851425092078e-01 -3.090169899999999914e-01 0.000000000000000000e+00
2.057983021710109994e-01 -3.681245499999999948e-01 0.000000000000000000e+00
2.400980191995124302e-01 -4.257792899999999769e-01 0.000000000000000000e+00
2.743977362280142218e-01 -4.817536700000000227e-01 0.000000000000000000e+00
3.086974532565160412e-01 -5.358267899999999972e-01 0.000000000000000000e+00
3.429971702850178050e-01 -5.877852500000000369e-01 0.000000000000000000e+00
3.772968873135196244e-01 -6.374239900000000514e-01 0.000000000000000000e+00
4.115966043420214437e-01 -6.845471100000000142e-01 0.000000000000000000e+00
4.458963213705232076e-01 -7.289686300000000063e-01 0.000000000000000000e+00
4.801960383990250270e-01 -7.705132399999999882e-01 0.000000000000000000e+00
5.144957554275267908e-01 -8.090169900000000469e-01 0.000000000000000000e+00
5.487954724560286657e-01 -8.443279299999999488e-01 0.000000000000000000e+00
5.830951894845304295e-01 -8.763066800000000045e-01 0.000000000000000000e+00
6.173949065130321934e-01 -9.048270499999999661e-01 0.000000000000000000e+00
6.516946235415336242e-01 -9.297764899999999555e-01 0.000000000000000000e+00
6.859943405700354990e-01 -9.510565199999999608e-01 0.000000000000000000e+00
7.202940575985372629e-01 -9.685831599999999986e-01 0.000000000000000000e+00
7.545937746270390267e-01 -9.822872499999999452e-01 0.000000000000000000e+00
7.888934916555409016e-01 -9.921147000000000160e-01 0.000000000000000000e+00
8.231932086840426654e-01 -9.980267299999999731e-01 0.000000000000000000e+00
8.574929257125444293e-01 -1.000000000000000000e+00 0.000000000000000000e+00
8.917926427410463042e-01 -9.980267299999999731e-01 0.000000000000000000e+00
9.260923597695480680e-01 -9.921147000000000160e-01 0.000000000000000000e+00
9.603920767980498319e-01 -9.822872499999999452e-01 0.000000000000000000e+00
9.946917938265517067e-01 -9.685831599999999986e-01 0.000000000000000000e+00
1.028991510855053582e+00 -9.510565199999999608e-01 0.000000000000000000e+00
1.063291227883555345e+00 -9.297764899999999555e-01 0.000000000000000000e+00
1.097590944912056665e+00 -9.048270499999999661e-01 0.000000000000000000e+00
1.131890661940558429e+00 -8.763066800000000045e-01 0.000000000000000000e+00
1.166190378969060193e+00 -8.443279299999999488e-01 0.000000000000000000e+00
1.200490095997562179e+00 -8.090169900000000469e-01 0.000000000000000000e+00
1.234789813026063943e+00 -7.705132399999999882e-01 0.000000000000000000e+00
1.269089530054565707e+00 -7.289686300000000063e-01 0.000000000000000000e+00
1.303389247083067470e+00 -6.845471100000000142e-01 0.000000000000000000e+00
1.337688964111569234e+00 -6.374239900000000514e-01 0.000000000000000000e+00
1.371988681140071220e+00 -5.877852500000000369e-01 0.000000000000000000e+00
1.406288398168572984e+00 -5.358267899999999972e-01 0.000000000000000000e+00
1.440588115197074748e+00 -4.817536700000000227e-01 0.000000000000000000e+00
1.474887832225576512e+00 -4.257792899999999769e-01 0.000000000000000000e+00
1.509187549254077831e+00 -3.681245499999999948e-01 0.000000000000000000e+00
1.543487266282579817e+00 -3.090169899999999914e-01 0.000000000000000000e+00
1.577786983311081581e+00 -2.486898899999999968e-01 0.000000000000000000e+00
1.612086700339583345e+00 -1.873813099999999954e-01 0.000000000000000000e+00
1.646386417368085109e+00 -1.253332299999999899e-01 0.000000000000000000e+00
1.680686134396586873e+00 -6.279052000000000244e-02 0.000000000000000000e+00
1.714985851425088637e+00 -0.000000000000000000e+00 0.000000000000000000e+00
-1.714985851425088415e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.486321059801837707e+00 0.000000000000000000e+00 8.134732999999999548e-02
-1.257656302478303845e+00 0.000000000000000000e+00 2.972579300000000035e-01
-1.028991510855052915e+00 0.000000000000000000e+00 5.706339099999999664e-01
-8.003267192318020973e-01 0.000000000000000000e+00 7.956175199999999670e-01
-5.716619619082683457e-01 0.000000000000000000e+00 8.660253999999999452e-01
-3.429971702850174720e-01 0.000000000000000000e+00 7.053422999999999776e-01
-1.143323786617666815e-01 0.000000000000000000e+00 2.910763699999999732e-01
1.143323786617672505e-01 0.000000000000000000e+00 -3.326587100000000241e-01
3.429971702850178050e-01 0.000000000000000000e+00 -1.058013450000000022e+00
5.716619619082687898e-01 0.000000000000000000e+00 -1.732050810000000052e+00
8.003267192318025414e-01 0.000000000000000000e+00 -2.187948169999999859e+00
1.028991510855053582e+00 0.000000000000000000e+00 -2.282535639999999866e+00
1.257656302478304067e+00 0.000000000000000000e+00 -1.932176550000000104e+00
1.486321059801837707e+00 0.000000000000000000e+00 -1.138862599999999947e+00
1.714985851425088637e+00 0.000000000000000000e+00 -0.000000000000000000e+00
