# x, y
0.72000000  -0.98228725
0.72333333  -0.98599604
0.72666667  -0.98927233
0.73000000  -0.99211470
0.73333333  -0.99452190
0.73666667  -0.99649286
0.74000000  -0.99802673
0.74333333  -0.99912283
0.74666667  -0.99978068
0.75000000  -1.00000000
0.75333333  -0.99978068
0.75666667  -0.99912283
0.76000000  -0.99802673
0.76333333  -0.99649286
0.76666667  -0.99452190
0.77000000  -0.99211470
0.77333333  -0.98927233
0.77666667  -0.98599604
0.78000000  -0.98228725
0.78333333  -0.97814760
0.78666667  -0.97357890
0.79000000  -0.96858316
0.79333333  -0.96316257
0.79666667  -0.95731950
0.80000000  -0.95105652
0.80333333  -0.94437637
0.80666667  -0.93728199
0.81000000  -0.92977649
0.81333333  -0.92186315
0.81666667  -0.91354546
0.82000000  -0.90482705
0.82333333  -0.89571176
0.82666667  -0.88620358
0.83000000  -0.87630668
0.83333333  -0.86602540
0.83666667  -0.85536426
0.84000000  -0.84432793
0.84333333  -0.83292124
0.84666667  -0.82114921
0.85000000  -0.80901699
0.85333333  -0.79652992
0.85666667  -0.78369346
0.86000000  -0.77051324
0.86333333  -0.75699506
0.86666667  -0.74314483
0.87000000  -0.72896863
0.87333333  -0.71447268
0.87666667  -0.69966334
0.88000000  -0.68454711
0.88333333  -0.66913061
0.88666667  -0.65342060
0.89000000  -0.63742399
0.89333333  -0.62114778
0.89666667  -0.60459911
0.90000000  -0.58778525
0.90333333  -0.57071357
0.90666667  -0.55339155
0.91000000  -0.53582679
0.91333333  -0.51802701
0.91666667  -0.50000000
0.92000000  -0.48175367
0.92333333  -0.46329604
0.92666667  -0.44463518
0.93000000  -0.42577929
0.93333333  -0.40673664
0.93666667  -0.38751559
0.94000000  -0.36812455
0.94333333  -0.34857205
0.94666667  -0.32886665
0.95000000  -0.30901699
0.95333333  -0.28903180
0.95666667  -0.26891982
0.96000000  -0.24868989
0.96333333  -0.22835087
0.96666667  -0.20791169
0.97000000  -0.18738131
0.97333333  -0.16676875
0.97666667  -0.14608303
0.98000000  -0.12533323
0.98333333  -0.10452846
0.98666667  -0.08367784
0.99000000  -0.06279052
0.99333333  -0.04187565
0.99666667  -0.02094242
